,AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
123,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2061,Financial Examiners,detailed,62830,1.8,,,,,49.83,103650,0.6,25.69,32.11,43.46,61.16,82.47,53420,66800,90400,127210,171540,,
124,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2070,Credit Counselors and Loan Officers,broad,318640,1.0,,,,,40.08,83360,0.6,18.54,23.78,33.19,48.12,66.36,38550,49470,69040,100090,138030,,
125,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2071,Credit Counselors,detailed,28110,2.8,,,,,26.87,55890,0.6,18.74,21.84,24.27,29.69,37.46,38980,45420,50480,61760,77920,,
126,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2072,Loan Officers,detailed,290530,1.1,,,,,41.35,86020,0.6,18.51,24.26,35.66,49,70.09,38490,50460,74180,101920,145780,,
127,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2080,"Tax Examiners, Collectors and Preparers, and Revenue Agents",broad,127100,1.9,,,,,30.06,62530,0.8,16.72,19.97,27,37.08,48.28,34770,41540,56160,77130,100410,,
128,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,53530,0.8,,,,,32.49,67570,0.3,19.24,22.51,28.72,38.14,53.03,40020,46820,59740,79330,110300,,
129,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2082,Tax Preparers,detailed,73570,3.1,,,,,28.3,58860,1.4,14.66,18.15,24.31,36.34,46.27,30500,37750,50560,75590,96240,,
130,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2090,Miscellaneous Financial Specialists,broad,127450,1.3,,,,,45.14,93890,1.0,22.32,28.91,38.55,52.46,72.97,46420,60140,80190,109120,151780,,
131,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2099,"Financial Specialists, All Other",detailed,127450,1.3,,,,,45.14,93890,1.0,22.32,28.91,38.55,52.46,72.97,46420,60140,80190,109120,151780,,
132,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,5192890,0.4,,,,,56.16,116810,0.3,26.01,36.71,50.89,70.51,86.59,54100,76350,105850,146650,180110,,
133,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1200,Computer Occupations,minor,4786660,0.4,,,,,56.14,116770,0.4,25.64,36.62,50.96,70.78,86.59,53340,76180,105990,147220,180110,,
134,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1210,Computer and Information Analysts,broad,677230,0.9,,,,,55.83,116130,0.4,30.98,39.69,51.39,65.96,81.76,64450,82550,106890,137190,170060,,
135,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,497800,0.9,,,,,53.83,111960,0.5,30.36,38.89,49.9,63.64,79.82,63160,80900,103790,132360,166030,,
136,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,179430,2.1,,,,,61.41,127730,0.6,33.49,44.31,60.05,76.73,89.63,69660,92160,124910,159600,186420,,
137,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1220,Computer and Information Research Scientists,broad,38480,3.5,,,,,73.23,152310,1.1,38.78,49.38,67.74,87.12,111.6,80670,102710,140910,181210,232120,,
138,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,38480,3.5,,,,,73.23,152310,1.1,38.78,49.38,67.74,87.12,111.6,80670,102710,140910,181210,232120,,
139,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1230,Computer Support Specialists,broad,843660,0.7,,,,,32.47,67530,0.4,19,23.21,29.59,37.99,48.71,39520,48290,61550,79020,101310,,
140,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,146450,2.3,,,,,38.27,79610,0.8,22.12,27.27,35.26,46.01,59.84,46010,56720,73340,95710,124470,,
141,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,697210,0.9,,,,,31.25,64990,0.4,18.65,22.87,29.01,37.02,47.12,38780,47580,60340,77010,98010,,
142,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1240,Database and Network Administrators and Architects,broad,633540,1.2,,,,,55.69,115840,0.4,30.57,39.13,51.67,66.8,82.79,63580,81390,107480,138940,172190,,
143,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,177010,1.5,,,,,65.33,135890,0.9,38.23,49.1,62.69,79.06,95.21,79520,102120,130390,164440,198030,,
144,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,73180,3.4,,,,,51.65,107440,0.6,27.32,36.59,50.3,63.87,77.35,56820,76100,104620,132850,160890,,
145,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1243,Database Architects,detailed,64770,2.7,,,,,68.57,142620,1.1,39.24,51.88,65.37,81.48,100.96,81630,107900,135980,169480,209990,,
146,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,318570,1.1,,,,,48.65,101190,0.6,29,36.47,46.54,59.32,72.27,60320,75860,96800,123390,150320,,
147,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1250,"Software and Web Developers, Programmers, and Testers",broad,2154370,0.6,,,,,65.34,135910,0.6,34.49,46.9,62.17,79.77,99.92,71740,97560,129320,165910,207830,,
148,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,109870,2.5,,,,,49.83,103640,4.3,25.09,34.55,47.44,62,77.93,52190,71860,98670,128960,162090,,
149,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,1654440,0.7,,,,,69.5,144570,0.6,38.39,49.55,63.98,81.25,101.66,79850,103050,133080,169000,211450,,
150,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,199800,1.7,,,,,53.01,110260,0.7,29.18,38.23,49.33,63.4,80.27,60690,79520,102610,131870,166960,,
151,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,78860,2.6,,,,,47.5,98790,1.1,23.35,30.36,43.72,59.76,78.3,48560,63140,90930,124300,162870,,
152,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,111400,3.1,,,,,53.58,111450,0.9,23,31.25,47.16,68.2,92.39,47840,64990,98090,141860,192180,,
153,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1290,Miscellaneous Computer Occupations,broad,439380,1.0,,,,,56.11,116700,0.6,25.31,36.71,52.39,70.93,85,52650,76360,108970,147530,176800,,
154,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,439380,1.0,,,,,56.11,116700,0.6,25.31,36.71,52.39,70.93,85,52650,76360,108970,147530,176800,,
155,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2000,Mathematical Science Occupations,minor,406230,1.0,,,,,56.34,117190,0.6,28.85,37.64,50.3,67.75,86.62,60000,78300,104620,140930,180180,,
156,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2010,Actuaries,broad,28340,3.6,,,,,64.9,134990,2.2,36.18,43.73,60.47,79.26,99.24,75240,90970,125770,164860,206430,,
157,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,28340,3.6,,,,,64.9,134990,2.2,36.18,43.73,60.47,79.26,99.24,75240,90970,125770,164860,206430,,
158,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2020,Mathematicians,broad,2220,2.8,,,,,58.91,122520,1.1,30.5,41.21,58.5,73.72,90.22,63430,85720,121680,153340,187660,,
159,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,2220,2.8,,,,,58.91,122520,1.1,30.5,41.21,58.5,73.72,90.22,63430,85720,121680,153340,187660,,
160,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2030,Operations Research Analysts,broad,107760,1.5,,,,,47.66,99120,0.9,25.92,32.17,43.89,59.67,76.58,53910,66910,91290,124120,159280,,
161,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,107760,1.5,,,,,47.66,99120,0.9,25.92,32.17,43.89,59.67,76.58,53910,66910,91290,124120,159280,,
162,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2040,Statisticians,broad,29800,3.2,,,,,54.01,112330,1.4,29.04,38.08,49.66,66.16,82.07,60390,79210,103300,137610,170700,,
163,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,29800,3.2,,,,,54.01,112330,1.4,29.04,38.08,49.66,66.16,82.07,60390,79210,103300,137610,170700,,
164,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2050,Data Scientists,broad,233440,1.7,,,,,59.9,124590,0.9,30.6,39.73,54.13,74.91,93.47,63650,82630,112590,155810,194410,,
165,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,233440,1.7,,,,,59.9,124590,0.9,30.6,39.73,54.13,74.91,93.47,63650,82630,112590,155810,194410,,
166,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2090,Miscellaneous Mathematical Science Occupations,broad,4660,6.5,,,,,40.72,84700,3.5,19.39,25.21,34.37,49,74.11,40330,52440,71490,101920,154140,,
167,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2099,"Mathematical Science Occupations, All Other",detailed,4660,6.5,,,,,40.72,84700,3.5,19.39,25.21,34.37,49,74.11,40330,52440,71490,101920,154140,,
168,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,2567210,0.4,,,,,49.99,103980,0.3,26.71,35.6,46.79,61.58,79.02,55550,74040,97310,128080,164360,,
169,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-1000,"Architects, Surveyors, and Cartographers",minor,196590,1.6,,,,,44.87,93330,0.8,24.24,30.92,39.9,51.45,66.86,50410,64320,82990,107020,139070,,
170,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-1010,"Architects, Except Naval",broad,130720,1.8,,,,,48.6,101090,0.9,28.5,35.71,45.2,58.13,75.77,59280,74280,94010,120910,157600,,
171,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-1011,"Architects, Except Landscape and Naval",detailed,111140,1.9,,,,,49.71,103390,1.0,29.09,36.59,46.49,59.28,76.83,60510,76110,96690,123300,159800,,
172,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-1012,Landscape Architects,detailed,19580,11.3,,,,,42.31,88000,1.6,25,30.12,38.3,48.84,63.58,51990,62650,79660,101580,132250,,
173,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-1020,"Surveyors, Cartographers, and Photogrammetrists",broad,65870,2.4,,,,,37.46,77920,1.0,21.57,27.16,35.64,45.99,56.69,44870,56480,74120,95650,117910,,
174,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-1021,Cartographers and Photogrammetrists,detailed,12790,4.0,,,,,39.84,82860,1.1,24.28,30.22,37.68,47.91,58.39,50500,62860,78380,99650,121440,,
175,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-1022,Surveyors,detailed,53080,2.7,,,,,36.89,76730,1.2,21,25.76,34.97,45.46,55.93,43680,53590,72740,94550,116330,,
176,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2000,Engineers,minor,1746750,0.4,,,,,56.13,116760,0.3,33.77,40.18,50.99,65.91,83.18,70240,83570,106070,137090,173010,,
177,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2010,Aerospace Engineers,broad,68440,2.3,,,,,67.88,141180,0.8,41.04,50.36,64.82,83.88,98.97,85350,104740,134830,174480,205850,,
178,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2011,Aerospace Engineers,detailed,68440,2.3,,,,,67.88,141180,0.8,41.04,50.36,64.82,83.88,98.97,85350,104740,134830,174480,205850,,
179,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2020,Agricultural Engineers,broad,1680,33.6,,,,,40.5,84240,13.6,20.68,24.01,40.69,49.97,63.8,43020,49930,84630,103940,132700,,
180,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2021,Agricultural Engineers,detailed,1680,33.6,,,,,40.5,84240,13.6,20.68,24.01,40.69,49.97,63.8,43020,49930,84630,103940,132700,,
181,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2030,Bioengineers and Biomedical Engineers,broad,21860,4.0,,,,,55.3,115020,0.9,34.55,41.65,51.42,64.22,79.36,71860,86630,106950,133570,165060,,
182,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2031,Bioengineers and Biomedical Engineers,detailed,21860,4.0,,,,,55.3,115020,0.9,34.55,41.65,51.42,64.22,79.36,71860,86630,106950,133570,165060,,
183,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2040,Chemical Engineers,broad,20330,3.7,,,,,61.75,128430,2.4,37.75,46.17,58.59,73.22,87.57,78520,96040,121860,152290,182150,,
184,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2041,Chemical Engineers,detailed,20330,3.7,,,,,61.75,128430,2.4,37.75,46.17,58.59,73.22,87.57,78520,96040,121860,152290,182150,,
185,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2050,Civil Engineers,broad,355410,1.1,,,,,51.47,107050,0.7,31.69,37.88,47.88,61.68,77.4,65920,78790,99590,128290,160990,,
186,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2051,Civil Engineers,detailed,355410,1.1,,,,,51.47,107050,0.7,31.69,37.88,47.88,61.68,77.4,65920,78790,99590,128290,160990,,
187,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2060,Computer Hardware Engineers,broad,75710,2.8,,,,,75.37,156770,1.1,41.07,55.53,74.53,89.12,107.61,85430,115500,155020,185380,223820,,
188,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,75710,2.8,,,,,75.37,156770,1.1,41.07,55.53,74.53,89.12,107.61,85430,115500,155020,185380,223820,,
189,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2070,Electrical and Electronics Engineers,broad,282740,1.0,,,,,60,124810,0.6,36.63,44.42,57.11,72.37,87.21,76190,92390,118780,150530,181390,,
190,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2071,Electrical Engineers,detailed,188790,1.4,,,,,58.16,120980,0.7,35.9,42.11,53.8,68.09,84.36,74670,87590,111910,141630,175460,,
191,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2072,"Electronics Engineers, Except Computer",detailed,93940,1.7,,,,,63.7,132500,0.6,38.17,47.56,61.34,78.85,95.7,79390,98920,127590,164000,199060,,
192,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2080,Environmental Engineers,broad,37950,3.2,,,,,53.16,110570,0.9,31.23,38.71,50.08,62.9,77.84,64950,80510,104170,130830,161910,,
193,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2081,Environmental Engineers,detailed,37950,3.2,,,,,53.16,110570,0.9,31.23,38.71,50.08,62.9,77.84,64950,80510,104170,130830,161910,,
194,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2110,"Industrial Engineers, Including Health and Safety",broad,373440,0.6,,,,,52.05,108260,0.3,33.36,39.42,48.79,61.45,76.11,69390,81990,101490,127810,158310,,
195,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,23220,3.5,,,,,54.7,113770,1.2,29.83,41.06,52.72,65.46,80.13,62050,85400,109660,136150,166670,,
196,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2112,Industrial Engineers,detailed,350230,0.6,,,,,51.87,107900,0.3,33.66,39.38,48.63,61.29,75.55,70000,81910,101140,127480,157140,,
197,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2120,Marine Engineers and Naval Architects,broad,8440,5.2,,,,,56.1,116680,1.4,38.32,42.54,50.8,64.32,80.61,79700,88480,105670,133780,167660,,
198,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2121,Marine Engineers and Naval Architects,detailed,8440,5.2,,,,,56.1,116680,1.4,38.32,42.54,50.8,64.32,80.61,79700,88480,105670,133780,167660,,
199,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2130,Materials Engineers,broad,22770,2.4,,,,,55.95,116380,0.7,32.71,41.26,52.07,66.52,82.69,68040,85820,108310,138370,172000,,
200,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2131,Materials Engineers,detailed,22770,2.4,,,,,55.95,116380,0.7,32.71,41.26,52.07,66.52,82.69,68040,85820,108310,138370,172000,,
201,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2140,Mechanical Engineers,broad,286760,1.0,,,,,52.92,110080,0.5,33.05,39.33,49.19,62.64,77.52,68740,81800,102320,130290,161240,,
202,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2141,Mechanical Engineers,detailed,286760,1.0,,,,,52.92,110080,0.5,33.05,39.33,49.19,62.64,77.52,68740,81800,102320,130290,161240,,
203,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2150,"Mining and Geological Engineers, Including Mining Safety Engineers",broad,6770,7.0,,,,,52.37,108940,2.4,30.05,38.96,48.57,62.44,78.72,62500,81040,101020,129860,163740,,
204,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,6770,7.0,,,,,52.37,108940,2.4,30.05,38.96,48.57,62.44,78.72,62500,81040,101020,129860,163740,,
205,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2160,Nuclear Engineers,broad,14740,3.7,,,,,64.89,134980,1.4,42.45,49.53,61.31,75.77,90.11,88290,103010,127520,157600,187430,,
206,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2161,Nuclear Engineers,detailed,14740,3.7,,,,,64.89,134980,1.4,42.45,49.53,61.31,75.77,90.11,88290,103010,127520,157600,187430,,
207,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2170,Petroleum Engineers,broad,18970,5.8,,,,,73.83,153560,1.9,37.9,51.6,67.92,91.87,110,78840,107330,141280,191100,228790,,
208,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2171,Petroleum Engineers,detailed,18970,5.8,,,,,73.83,153560,1.9,37.9,51.6,67.92,91.87,110,78840,107330,141280,191100,228790,,
209,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2190,Miscellaneous Engineers,broad,150750,1.2,,,,,58.52,121720,0.6,30.21,41.23,56.61,73.4,88.22,62840,85750,117750,152670,183510,,
210,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2199,"Engineers, All Other",detailed,150750,1.2,,,,,58.52,121720,0.6,30.21,41.23,56.61,73.4,88.22,62840,85750,117750,152670,183510,,
211,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3000,"Drafters, Engineering Technicians, and Mapping Technicians",minor,623870,0.6,,,,,34.39,71540,0.3,21.38,25.49,31.92,40.08,49.77,44480,53010,66390,83360,103510,,
212,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3010,Drafters,broad,185470,1.3,,,,,34.02,70760,0.5,21.62,26.09,31.44,39.06,48.57,44960,54270,65380,81250,101020,,
213,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3011,Architectural and Civil Drafters,detailed,109550,2.0,,,,,33.11,68860,0.6,21.17,25.42,30.9,38.23,47.21,44040,52880,64280,79510,98190,,
214,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3012,Electrical and Electronics Drafters,detailed,20020,3.6,,,,,37.48,77960,0.9,23.41,28.27,35.44,44.12,52.97,48680,58800,73720,91780,110180,,
215,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3013,Mechanical Drafters,detailed,39900,3.4,,,,,35.59,74040,1.3,22.36,27.15,32.94,41.14,51.73,46500,56470,68510,85580,107600,,
216,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3019,"Drafters, All Other",detailed,16010,3.6,,,,,31.99,66530,0.9,20.28,24.51,29.81,37.38,46.45,42170,50970,62010,77750,96620,,
217,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3020,"Engineering Technologists and Technicians, Except Drafters",broad,381680,0.7,,,,,35.63,74100,0.4,22.26,27.04,33.69,41.44,51.18,46300,56250,70070,86200,106440,,
218,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,9060,4.3,,,,,41.5,86330,1.4,25.83,31.04,38.38,49.14,57.91,53730,64570,79830,102220,120440,,
219,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3022,Civil Engineering Technologists and Technicians,detailed,62130,2.2,,,,,32.91,68450,1.1,20.94,24.87,30.86,38.24,47.04,43550,51730,64200,79550,97840,,
220,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,92710,1.4,,,,,37.78,78580,0.4,23.2,29.14,37.11,45.58,53.75,48250,60610,77180,94810,111790,,
221,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,14680,3.0,,,,,36.4,75710,0.9,22.97,28.16,34.02,41.98,52.68,47770,58570,70760,87320,109580,,
222,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3025,Environmental Engineering Technologists and Technicians,detailed,12500,6.4,,,,,30.32,63070,1.3,19.07,23.2,28.31,36.2,44.37,39670,48250,58890,75290,92280,,
223,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3026,Industrial Engineering Technologists and Technicians,detailed,73410,1.1,,,,,33.55,69780,0.6,22.29,25.59,31.15,38,46.96,46370,53230,64790,79040,97670,,
224,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3027,Mechanical Engineering Technologists and Technicians,detailed,37450,2.4,,,,,34.83,72450,0.7,22.57,27.56,33.04,39.89,48.51,46940,57330,68730,82980,100890,,
225,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3028,Calibration Technologists and Technicians,detailed,15320,4.5,,,,,34.18,71080,1.5,21.51,25.12,31.27,40.19,50.69,44730,52250,65040,83600,105440,,
226,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",detailed,64410,2.3,,,,,38.34,79740,0.8,22.6,28.7,37.21,47,55.11,47010,59700,77390,97760,114630,,
227,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3030,Surveying and Mapping Technicians,broad,56720,2.6,,,,,27.35,56890,0.7,17.75,21.24,24.97,31.37,38.88,36910,44180,51940,65240,80870,,
228,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3031,Surveying and Mapping Technicians,detailed,56720,2.6,,,,,27.35,56890,0.7,17.75,21.24,24.97,31.37,38.88,36910,44180,51940,65240,80870,,
229,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,1446770,0.4,,,,,43.12,89690,0.4,21.87,28.39,37.97,51.66,70.15,45480,59050,78980,107440,145910,,
