O*NET-SOC Code,Title,Task ID,Task,freq_mean,freq_lower,freq_upper,importance,importance_lower,importance_upper,relevance,relevance_lower,relevance_upper,task_normalized
11-2021.00,Marketing Managers,19503,Develop business cases for environmental marketing strategies.,0.09764730769230769,0.03125605384615385,0.3270242769230769,2.68,2.1244,3.2283,36.66,24.3553,50.985,develop business cases for environmental marketing strategies.
11-2021.00,Marketing Managers,19504,"Integrate environmental information into product or company marketing strategies, policies, or activities.",0.1074,0.030788350000000003,0.3921606307692308,2.59,2.0925,3.0847,46.94,33.2374,61.1204,"integrate environmental information into product or company marketing strategies, policies, or activities."
11-2021.00,Marketing Managers,19505,"Recommend modifications to products, packaging, production processes, or other characteristics to improve the environmental soundness or sustainability of products.",0.16541,0.07347331923076923,0.40013742692307697,3.12,2.7573,3.4869,48.28,36.6152,60.1263,"recommend modifications to products, packaging, production processes, or other characteristics to improve the environmental soundness or sustainability of products."
11-2021.00,Marketing Managers,20709,"Formulate, direct, or coordinate marketing activities or policies to promote products or services, working with advertising or promotion managers.",2.2904203846153846,1.152502053846154,4.307064603846154,4.24,4.1123,4.3645,98.22,93.4598,99.5318,"formulate, direct, or coordinate marketing activities or policies to promote products or services, working with advertising or promotion managers."
11-2022.00,Sales Managers,1,Resolve customer complaints regarding sales and service.,0.6126284615384615,0.0,0.0,4.09,,,100.0,,,resolve customer complaints regarding sales and service.
11-2022.00,Sales Managers,2,Monitor customer preferences to determine focus of sales efforts.,0.7907399999999999,0.0,0.0,3.57,,,95.65,,,monitor customer preferences to determine focus of sales efforts.
11-2022.00,Sales Managers,3,"Direct and coordinate activities involving sales of manufactured products, services, commodities, real estate, or other subjects of sale.",3.4070615384615386,0.0,0.0,4.22,,,100.0,,,"direct and coordinate activities involving sales of manufactured products, services, commodities, real estate, or other subjects of sale."
11-2022.00,Sales Managers,4,Determine price schedules and discount rates.,0.4409696153846153,0.0,0.0,3.61,,,100.0,,,determine price schedules and discount rates.
11-2022.00,Sales Managers,5,Review operational records and reports to project sales and determine profitability.,0.5340815384615385,0.0,0.0,3.95,,,95.65,,,review operational records and reports to project sales and determine profitability.
11-2022.00,Sales Managers,6,"Direct, coordinate, and review sales and service accounting and record-keeping, as well as receiving and shipping.",0.6272253846153846,0.0,0.0,3.48,,,91.3,,,"direct, coordinate, and review sales and service accounting and record-keeping, as well as receiving and shipping."
11-2022.00,Sales Managers,7,Confer or consult with department heads to plan advertising services and to secure information on equipment and customer specifications.,0.21995192307692307,0.0,0.0,3.25,,,69.57,,,confer or consult with department heads to plan advertising services and to secure information on equipment and customer specifications.
11-2022.00,Sales Managers,8,Advise dealers and distributors on policies and operating procedures to ensure functional effectiveness of business.,0.42789961538461535,0.0,0.0,3.26,,,82.61,,,advise dealers and distributors on policies and operating procedures to ensure functional effectiveness of business.
11-2022.00,Sales Managers,9,Prepare budgets and approve budget expenditures.,0.2694615384615384,0.0,0.0,3.59,,,100.0,,,prepare budgets and approve budget expenditures.
11-2022.00,Sales Managers,10,Represent company at trade association meetings to promote products.,0.07638269230769232,0.0,0.0,3.14,,,95.45,,,represent company at trade association meetings to promote products.
11-2022.00,Sales Managers,11,"Plan and direct staffing, training, and performance evaluations to develop and control sales and service programs.",0.15403192307692307,0.0,0.0,3.5,,,100.0,,,"plan and direct staffing, training, and performance evaluations to develop and control sales and service programs."
11-2022.00,Sales Managers,12,Visit franchised dealers to stimulate interest in establishment or expansion of leasing programs.,0.23331,0.0,0.0,3.44,,,39.13,,,visit franchised dealers to stimulate interest in establishment or expansion of leasing programs.
11-2022.00,Sales Managers,13,"Confer with potential customers regarding equipment needs, and advise customers on types of equipment to purchase.",1.308465769230769,0.0,0.0,4.07,,,65.22,,,"confer with potential customers regarding equipment needs, and advise customers on types of equipment to purchase."
11-2022.00,Sales Managers,14,Oversee regional and local sales managers and their staffs.,0.8442307692307691,0.0,0.0,3.7,,,86.96,,,oversee regional and local sales managers and their staffs.
11-2022.00,Sales Managers,15,"Direct clerical staff to keep records of export correspondence, bid requests, and credit collections, and to maintain current information on tariffs, licenses, and restrictions.",0.6177380769230769,0.0,0.0,3.38,,,91.3,,,"direct clerical staff to keep records of export correspondence, bid requests, and credit collections, and to maintain current information on tariffs, licenses, and restrictions."
11-2022.00,Sales Managers,16,Direct foreign sales and service outlets of an organization.,0.17740384615384616,0.0,0.0,3.14,,,36.36,,,direct foreign sales and service outlets of an organization.
11-2022.00,Sales Managers,17,"Assess marketing potential of new and existing store locations, considering statistics and expenditures.",0.5366596153846154,0.0,0.0,3.55,,,50.0,,,"assess marketing potential of new and existing store locations, considering statistics and expenditures."
11-3012.00,Administrative Services Managers,19,"Direct or coordinate the supportive services department of a business, agency, or organization.",2.066304230769231,0.9330563230769231,4.430913896153847,3.92,3.6832,4.1541,63.8,50.0047,75.6462,"direct or coordinate the supportive services department of a business, agency, or organization."
11-3012.00,Administrative Services Managers,20,Set goals and deadlines for the department.,0.6698996153846154,0.2973650692307692,1.7800109846153847,3.7,3.5447,3.8643,92.79,86.2044,96.3604,set goals and deadlines for the department.
11-3012.00,Administrative Services Managers,21,Prepare and review operational reports and schedules to ensure accuracy and efficiency.,0.7297161538461538,0.3291189538461538,2.1281168307692306,3.71,3.367,4.0513,77.98,68.1026,85.4515,prepare and review operational reports and schedules to ensure accuracy and efficiency.
11-3012.00,Administrative Services Managers,22,"Analyze internal processes and recommend and implement procedural or policy changes to improve operations, such as supply changes or the disposal of records.",0.3787019230769231,0.20844853461538462,0.692949676923077,3.33,3.1501,3.5132,96.32,92.3723,98.2615,"analyze internal processes and recommend and implement procedural or policy changes to improve operations, such as supply changes or the disposal of records."
11-3012.00,Administrative Services Managers,23,"Acquire, distribute and store supplies.",0.7152030769230768,0.34112102307692305,2.2368709653846155,3.38,3.1652,3.5878,71.93,59.9727,81.4277,"acquire, distribute and store supplies."
11-3012.00,Administrative Services Managers,24,"Plan, administer, and control budgets for contracts, equipment, and supplies.",1.324195,0.687154,2.5657343,4.06,3.8534,4.2736,66.15,51.3971,78.3098,"plan, administer, and control budgets for contracts, equipment, and supplies."
11-3012.00,Administrative Services Managers,26,Hire and terminate clerical and administrative personnel.,0.31286,0.05335825384615384,1.8987445461538461,3.95,3.6695,4.2245,56.26,42.5466,69.081,hire and terminate clerical and administrative personnel.
11-3012.00,Administrative Services Managers,30,Conduct classes to teach procedures to staff.,0.07548807692307694,0.03656204230769231,0.17630266153846152,3.19,2.9783,3.4064,74.75,61.8755,84.38,conduct classes to teach procedures to staff.
11-3013.00,Facilities Managers,21272,"Acquire, distribute and store supplies.",0.6156326923076922,0.26852086923076923,1.7837739,3.47,3.2348,3.7005,85.68,70.5505,93.7304,"acquire, distribute and store supplies."
11-3013.00,Facilities Managers,21273,Conduct classes to teach procedures to staff.,0.2702223076923077,0.08103049615384615,1.2635731923076923,3.92,3.5853,4.2601,83.54,64.7045,93.3523,conduct classes to teach procedures to staff.
