task,task_normalized,soc_code_2019_full,soc_code_2010,title_current,title,title_normalized,task_type,n_responding,domain_source,n_occurrences,pct_weighted,pct_normalized,major_occ_category,broad_counts,soc_code_2019,h_med_nat_2024,a_med_nat_2024,h_med_ut_2024,a_med_ut_2024,emp_tot_nat_2024,emp_tot_ut_2024,h_med_nat_nominal_2015,a_med_nat_nominal_2015,h_med_nat_real_2015,a_med_nat_real_2015,h_med_ut_nominal_2015,a_med_ut_nominal_2015,h_med_ut_real_2015,a_med_ut_real_2015,emp_tot_nat_2015,emp_tot_ut_2015,emp_pct_nat_2024,emp_pct_ut_2024,emp_pct_nat_2015,emp_pct_ut_2015,freq_mean_2025,importance_2025,relevance_2025,imputed_rating_mean_2025,freq_mean_2015,importance_2015,relevance_2015,imputed_rating_mean_2015,title_current_normalized,n_ratings,mean_rating,median_rating,max_rating,min_rating,p25_rating,p75_rating
Collaborate with software developers in the development and modification of commercial bioinformatics software.,collaborate with software developers in the development and modification of commercial bioinformatics software,19-1029.01,19-1029.01,Bioinformatics Scientists,Bioinformatics Scientists,bioinformatics scientists,Supplemental,80.0,Incumbent,1,0.013349690339535852,0.0003110546378653113,"Life, Physical, and Social Science Occupations",5,19-1029,44.87,93330.0,43.2,89860.0,7898.0,270.0,36.13,75150.0,49.13680000000001,102204.00000000001,32.85,68320.0,44.676,92915.20000000001,16958.0,116.0,0.005122338806198017,0.012909518618394629,0.012297614750059936,0.006159368346156502,0.2796823076923077,2.81,56.12,False,0.2796823076923077,2.81,56.12,False,bioinformatics scientists,2591,1.95,2.0,4,1,1.0,2.0
Confer with information technology specialists to develop computer applications for genetic data analysis.,confer with information technology specialists to develop computer applications for genetic data analysis,19-1029.03,19-1029.03,Geneticists,Geneticists,geneticists,Core,24.0,Occupational Expert,1,0.013349690339535852,0.0003110546378653113,"Life, Physical, and Social Science Occupations",5,19-1029,44.87,93330.0,43.2,89860.0,3329.0,114.0,36.13,75150.0,49.13680000000001,102204.00000000001,32.85,68320.0,44.676,92915.20000000001,7148.0,49.0,0.002159061266881894,0.005450685638877732,0.005183591828837623,0.0026018021462212806,0.11096153846153847,3.29,87.5,False,0.08976153846153845,3.38,80.56,False,geneticists,2591,1.66,2.0,3,1,1.0,2.0
"Consult with remote sensing scientists, surveyors, cartographers, or engineers to determine project needs.",consult with remote sensing scientists surveyors cartographers or engineers to determine project needs,19-4099.03,19-4099.03,Remote Sensing Technicians,Remote Sensing Technicians,remote sensing technicians,Core,68.0,Incumbent,1,0.013349690339535852,0.0003110546378653113,"Life, Physical, and Social Science Occupations",4,19-4099,28.91,60130.0,25.19,52400.0,35700.0,1420.0,21.78,45300.0,29.620800000000003,61608.00000000001,24.1,50130.0,32.776,68176.8,27963.0,116.0,0.023153645907985465,0.06789450532637176,0.020278228638750204,0.006159368346156502,0.8056476923076923,3.96,78.21,False,0.8056476923076923,3.96,78.21,False,remote sensing technicians,2591,1.36,1.0,3,1,1.0,2.0
Develop software to control electrical systems.,develop software to control electrical systems,17-2071.00,17-2071.00,Electrical Engineers,Electrical Engineers,electrical engineers,Supplemental,56.0,Incumbent,1,0.013349690339535852,0.0003110546378653113,Architecture and Engineering Occupations,2,17-2071,53.8,111910.0,51.69,107520.0,188790.00000000003,1920.0,44.71,93010.0,60.805600000000005,126493.6,42.96,89360.0,58.4256,121529.6,178580.0,1470.0,0.12244192747811139,0.09180102128636182,0.12950277403383084,0.07805406438663842,2.0554957692307694,3.6,51.96,False,0.7317185067873303,3.5811764705882356,64.94411764705882,True,electrical engineers,2519,1.81,2.0,5,1,1.0,2.0
"Consult with researchers to analyze problems, recommend technology-based solutions, or determine computational strategies.",consult with researchers to analyze problems recommend technologybased solutions or determine computational strategies,19-1029.01,19-1029.01,Bioinformatics Scientists,Bioinformatics Scientists,bioinformatics scientists,Core,81.0,Incumbent,1,0.013349690339535852,0.0003110546378653113,"Life, Physical, and Social Science Occupations",5,19-1029,44.87,93330.0,43.2,89860.0,7898.0,270.0,36.13,75150.0,49.13680000000001,102204.00000000001,32.85,68320.0,44.676,92915.20000000001,16958.0,116.0,0.005122338806198017,0.012909518618394629,0.012297614750059936,0.006159368346156502,1.0822173076923076,4.22,99.61,False,1.0822173076923076,4.22,99.61,False,bioinformatics scientists,2396,1.61,2.0,3,1,1.0,2.0
Create or modify web-based bioinformatics tools.,create or modify webbased bioinformatics tools,19-1029.01,19-1029.01,Bioinformatics Scientists,Bioinformatics Scientists,bioinformatics scientists,Core,79.0,Incumbent,1,0.013349690339535852,0.0003110546378653113,"Life, Physical, and Social Science Occupations",5,19-1029,44.87,93330.0,43.2,89860.0,7898.0,270.0,36.13,75150.0,49.13680000000001,102204.00000000001,32.85,68320.0,44.676,92915.20000000001,16958.0,116.0,0.005122338806198017,0.012909518618394629,0.012297614750059936,0.006159368346156502,0.3532334615384615,3.38,77.72,False,0.3532334615384615,3.38,77.72,False,bioinformatics scientists,2383,2.35,2.0,5,1,2.0,3.0
Test new and updated bioinformatics tools and software.,test new and updated bioinformatics tools and software,19-1029.01,19-1029.01,Bioinformatics Scientists,Bioinformatics Scientists,bioinformatics scientists,Supplemental,79.0,Incumbent,1,0.013349690339535852,0.0003110546378653113,"Life, Physical, and Social Science Occupations",5,19-1029,44.87,93330.0,43.2,89860.0,7898.0,270.0,36.13,75150.0,49.13680000000001,102204.00000000001,32.85,68320.0,44.676,92915.20000000001,16958.0,116.0,0.005122338806198017,0.012909518618394629,0.012297614750059936,0.006159368346156502,0.21609807692307692,2.78,81.12,False,0.21609807692307692,2.78,81.12,False,bioinformatics scientists,2383,2.26,2.0,4,1,2.0,3.0
Design and create special programs for tasks such as statistical analysis and data entry and cleaning.,design and create special programs for tasks such as statistical analysis and data entry and cleaning,19-4061.00,19-4061.00,Social Science Research Assistants,Social Science Research Assistants,social science research assistants,Core,70.0,Incumbent,1,0.013349690339535852,0.0003110546378653113,"Life, Physical, and Social Science Occupations",1,19-4061,27.9,58040.0,27.9,58040.0,32940.0,1470.0,20.42,42480.0,27.771200000000004,57772.8,21.12,43930.0,28.723200000000002,59744.8,28060.0,270.0,0.021363616140309277,0.07028515692237076,0.020348571169163925,0.014336460805709097,1.681841153846154,4.46,70.84,False,0.7943950000000001,3.66,73.17,False,social science research assistants,2383,2.25,2.0,4,1,2.0,3.0
Develop new software applications or customize existing applications to meet specific scientific project needs.,develop new software applications or customize existing applications to meet specific scientific project needs,19-1029.01,19-1029.01,Bioinformatics Scientists,Bioinformatics Scientists,bioinformatics scientists,Core,80.0,Incumbent,1,0.013349690339535852,0.0003110546378653113,"Life, Physical, and Social Science Occupations",5,19-1029,44.87,93330.0,43.2,89860.0,7898.0,270.0,36.13,75150.0,49.13680000000001,102204.00000000001,32.85,68320.0,44.676,92915.20000000001,16958.0,116.0,0.005122338806198017,0.012909518618394629,0.012297614750059936,0.006159368346156502,0.8745607692307692,4.3,84.9,False,0.8745607692307692,4.3,84.9,False,bioinformatics scientists,2383,2.19,2.0,5,1,2.0,3.0
"Provide statistical and computational tools for biologically based activities, such as genetic analysis, measurement of gene expression, or gene function determination.",provide statistical and computational tools for biologically based activities such as genetic analysis measurement of gene expression or gene function determination,19-1029.01,19-1029.01,Bioinformatics Scientists,Bioinformatics Scientists,bioinformatics scientists,Core,80.0,Incumbent,1,0.013349690339535852,0.0003110546378653113,"Life, Physical, and Social Science Occupations",5,19-1029,44.87,93330.0,43.2,89860.0,7898.0,270.0,36.13,75150.0,49.13680000000001,102204.00000000001,32.85,68320.0,44.676,92915.20000000001,16958.0,116.0,0.005122338806198017,0.012909518618394629,0.012297614750059936,0.006159368346156502,0.6171703846153846,3.44,71.89,False,0.5325131656804734,3.5669230769230773,76.95461538461538,True,bioinformatics scientists,2383,2.09,2.0,5,1,1.0,3.0
Develop specialized computer software routines to customize and integrate image analysis.,develop specialized computer software routines to customize and integrate image analysis,19-4099.03,19-4099.03,Remote Sensing Technicians,Remote Sensing Technicians,remote sensing technicians,Supplemental,68.0,Incumbent,1,0.013349690339535852,0.0003110546378653113,"Life, Physical, and Social Science Occupations",4,19-4099,28.91,60130.0,25.19,52400.0,35700.0,1420.0,21.78,45300.0,29.620800000000003,61608.00000000001,24.1,50130.0,32.776,68176.8,27963.0,116.0,0.023153645907985465,0.06789450532637176,0.020278228638750204,0.006159368346156502,0.5007380769230769,3.13,52.26,False,0.5007380769230769,3.13,52.26,False,remote sensing technicians,2383,2.07,2.0,4,1,1.0,3.0
Improve user interfaces to bioinformatics software and databases.,improve user interfaces to bioinformatics software and databases,19-1029.01,19-1029.01,Bioinformatics Scientists,Bioinformatics Scientists,bioinformatics scientists,Supplemental,79.0,Incumbent,1,0.013349690339535852,0.0003110546378653113,"Life, Physical, and Social Science Occupations",5,19-1029,44.87,93330.0,43.2,89860.0,7898.0,270.0,36.13,75150.0,49.13680000000001,102204.00000000001,32.85,68320.0,44.676,92915.20000000001,16958.0,116.0,0.005122338806198017,0.012909518618394629,0.012297614750059936,0.006159368346156502,0.45766307692307695,3.39,63.19,False,0.45766307692307695,3.39,63.19,False,bioinformatics scientists,2383,2.07,2.0,4,1,2.0,3.0
"Design and apply bioinformatics algorithms including unsupervised and supervised machine learning, dynamic programming, or graphic algorithms.",design and apply bioinformatics algorithms including unsupervised and supervised machine learning dynamic programming or graphic algorithms,19-1029.01,19-1029.01,Bioinformatics Scientists,Bioinformatics Scientists,bioinformatics scientists,Core,79.0,Incumbent,1,0.013349690339535852,0.0003110546378653113,"Life, Physical, and Social Science Occupations",5,19-1029,44.87,93330.0,43.2,89860.0,7898.0,270.0,36.13,75150.0,49.13680000000001,102204.00000000001,32.85,68320.0,44.676,92915.20000000001,16958.0,116.0,0.005122338806198017,0.012909518618394629,0.012297614750059936,0.006159368346156502,0.6139373076923077,3.73,67.13,False,0.6139373076923077,3.73,67.13,False,bioinformatics scientists,2383,2.01,2.0,5,1,1.0,3.0
Create novel computational approaches and analytical tools as required by research goals.,create novel computational approaches and analytical tools as required by research goals,19-1029.01,19-1029.01,Bioinformatics Scientists,Bioinformatics Scientists,bioinformatics scientists,Core,80.0,Incumbent,1,0.013349690339535852,0.0003110546378653113,"Life, Physical, and Social Science Occupations",5,19-1029,44.87,93330.0,43.2,89860.0,7898.0,270.0,36.13,75150.0,49.13680000000001,102204.00000000001,32.85,68320.0,44.676,92915.20000000001,16958.0,116.0,0.005122338806198017,0.012909518618394629,0.012297614750059936,0.006159368346156502,0.6563173076923077,4.24,76.84,False,0.6563173076923077,4.24,76.84,False,bioinformatics scientists,2383,2.0,2.0,5,1,1.0,3.0
"Develop automated routines to correct for the presence of image distorting artifacts, such as ground vegetation.",develop automated routines to correct for the presence of image distorting artifacts such as ground vegetation,19-2099.01,19-2099.01,Remote Sensing Scientists and Technologists,Remote Sensing Scientists and Technologists,remote sensing scientists and technologists,Core,25.0,Occupational Expert,1,0.013349690339535852,0.0003110546378653113,"Life, Physical, and Social Science Occupations",1,19-2099,56.71,117960.0,51.37,106850.0,22580.0,120.0,46.7,97130.0,63.51200000000001,132096.80000000002,43.87,91260.0,59.6632,124113.6,21130.0,110.0,0.0146445188964233,0.005737563830397614,0.015323068738575684,0.005840780328251855,0.40992423076923074,3.41,88.0,False,0.05334884615384615,3.09,95.83,False,remote sensing scientists and technologists,2383,1.91,2.0,4,1,1.0,2.0
Develop applied software for the analysis and interpretation of geological data.,develop applied software for the analysis and interpretation of geological data,19-2042.00,19-2042.00,"Geoscientists, Except Hydrologists and Geographers","Geoscientists, Except Hydrologists and Geographers",geoscientists except hydrologists and geographers,Supplemental,32.0,Occupational Expert,1,0.013349690339535852,0.0003110546378653113,"Life, Physical, and Social Science Occupations",3,19-2042,47.71,99240.0,50.0,104000.0,22510.0,340.0,43.13,89700.0,58.65680000000001,121992.00000000001,32.96,68560.0,44.8256,93241.6,31800.0,240.0,0.014599119590721368,0.016256430852793238,0.02306074708408456,0.012743520716185865,0.11580115384615383,2.84,59.38,False,0.973798076923077,3.06,66.67,False,geoscientists except hydrologists and geographers,2383,1.9,2.0,4,1,1.0,2.0
"Develop, operate, and maintain geographical information computer systems, including hardware, software, plotters, digitizers, printers, and video cameras.",develop operate and maintain geographical information computer systems including hardware software plotters digitizers printers and video cameras,19-3092.00,19-3092.00,Geographers,Geographers,geographers,Core,20.0,Occupational Expert,1,0.013349690339535852,0.0003110546378653113,"Life, Physical, and Social Science Occupations",5,19-3092,46.73,97200.0,46.73,97200.0,1380.0,14.999999999999998,35.7,74260.0,48.55200000000001,100993.6,35.7,74260.0,48.55200000000001,100993.6,1280.0,12.0,0.0008950148838380936,0.0007171954787997016,0.0009282313291706993,0.0006371760358092932,1.3774038461538463,3.81,80.0,False,3.05,4.04,100.0,False,geographers,2383,1.78,2.0,4,1,1.0,2.0
Develop instrumentation and software for astronomical observation and analysis.,develop instrumentation and software for astronomical observation and analysis,19-2011.00,19-2011.00,Astronomers,Astronomers,astronomers,Core,23.0,Occupational Expert,1,0.013349690339535852,0.0003110546378653113,"Life, Physical, and Social Science Occupations",2,19-2011,63.53999999999999,132170.0,63.53999999999999,132170.0,1560.0,17.0,50.05,104100.0,68.068,141576.0,50.05,104100.0,68.068,141576.0,1760.0,17.0,0.0010117559556430623,0.0008128215426396619,0.0012763180776097114,0.000902666050729832,0.26780615384615386,3.95,95.65,False,1.0083592307692308,3.94,96.97,False,astronomers,2383,1.7,2.0,4,1,1.0,2.0
