task_name,pct,O*NET-SOC Code,Title,Task ID,Task,Task Type,Incumbents Responding,Date,Domain Source,soc_major_group,SOC or O*NET-SOC 2019 Title,task_normalized,n_occurrences,n_occurrences_soc,pct_occ_weighted,pct_occ_norm
arrange for financing of property purchases.,0.0028664121640108,41-9021.00,Real Estate Brokers,4607.0,Arrange for financing of property purchases.,Supplemental,63.0,07/2015,Incumbent,41,Sales and Related Occupations,arrange for financing of property purchases.,1.0,1.0,0.01893629657683346,0.023256362522865826
"assemble and communicate with a strong, diverse coalition of organizations or public figures, securing their cooperation, support and action, to further campaign goals.",0.0020846633920079,11-2011.00,Advertising and Promotions Managers,3240.0,"Assemble and communicate with a strong, diverse coalition of organizations or public figures, securing their cooperation, support and action, to further campaign goals.",Supplemental,62.0,06/2010,Incumbent,11,Management Occupations,"assemble and communicate with a strong, diverse coalition of organizations or public figures, securing their cooperation, support and action, to further campaign goals.",1.0,1.0,0.01377185205587918,0.01691371819844824
"assess electrical components for consumer electronics applications, such as fuel cells for consumer electronic devices, power saving devices for computers or televisions, or energy efficient power chargers.",0.0054722414040207,17-3023.03,Electrical Engineering Technicians,19679.0,"Assess electrical components for consumer electronics applications, such as fuel cells for consumer electronic devices, power saving devices for computers or televisions, or energy efficient power chargers.",Supplemental,84.0,07/2014,Incumbent,17,Architecture and Engineering Occupations,"assess electrical components for consumer electronics applications, such as fuel cells for consumer electronic devices, power saving devices for computers or televisions, or energy efficient power chargers.",1.0,1.0,0.0361511116466826,0.044398510270926325
assist engineers and scientists in conducting applied research in electrical engineering.,0.0026058292400099,17-3029.02,Electrical Engineering Technologists,16629.0,Assist engineers and scientists in conducting applied research in electrical engineering.,Supplemental,87.0,07/2012,Incumbent,17,Architecture and Engineering Occupations,assist engineers and scientists in conducting applied research in electrical engineering.,1.0,1.0,0.017214815069849138,0.021142147748060502
assist faculty members or staff with student conferences.,0.012898854738049,25-1191.00,Graduate Teaching Assistants,10973.0,Assist faculty members or staff with student conferences.,Supplemental,117.0,12/2006,Incumbent,25,Educational Instruction and Library Occupations,assist faculty members or staff with student conferences.,1.0,1.0,0.08521333459575321,0.10465363135289944
assist in locating housing for displaced individuals.,0.0039087438600148,21-1093.00,Social and Human Service Assistants,3770.0,Assist in locating housing for displaced individuals.,Supplemental,98.0,07/2013,Incumbent,21,Community and Social Service Occupations,assist in locating housing for displaced individuals.,1.0,1.0,0.02582222260477338,0.03171322162209035
assist patients in organizing their health care system activities.,0.0029967036260113,29-1141.01,Acute Care Nurses,18317.0,Assist patients in organizing their health care system activities.,Supplemental,28.0,07/2014,Occupational Expert,29,Healthcare Practitioners and Technical Occupations,assist patients in organizing their health care system activities.,1.0,1.0,0.01979703733032595,0.02431346991026889
"author or publish professional articles, internal documents, and instructional materials.",0.0102930254980391,25-4021.00,Librarians,18508.0,"Author or publish professional articles, internal documents, and instructional materials.",Supplemental,133.0,06/2009,Incumbent,25,Educational Instruction and Library Occupations,"author or publish professional articles, internal documents, and instructional materials.",1.0,1.0,0.06799851952590408,0.08351148360483895
"calculate and quote rates for tours, stocks, insurance policies, or other products or services.",0.011074774270042,43-4171.00,Receptionists and Information Clerks,756.0,"Calculate and quote rates for tours, stocks, insurance policies, or other products or services.",Supplemental,143.0,07/2014,Incumbent,43,Office and Administrative Support Occupations,"calculate and quote rates for tours, stocks, insurance policies, or other products or services.",1.0,1.0,0.07316296404685835,0.08985412792925654
"calculate costs of materials, overhead, and other expenses, based on estimates, quotations and price lists.",0.0122473974280465,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",2508.0,"Calculate costs of materials, overhead, and other expenses, based on estimates, quotations and price lists.",Supplemental,118.0,06/2009,Incumbent,43,Office and Administrative Support Occupations,"calculate costs of materials, overhead, and other expenses, based on estimates, quotations and price lists.",1.0,1.0,0.08090963082829077,0.09936809441588412
calculate costs or savings for water- or energy-efficient appliances or systems.,0.0039087438600148,47-2152.02,Plumbers,19842.0,Calculate costs or savings for water- or energy-efficient appliances or systems.,Supplemental,70.0,07/2013,Incumbent,47,Construction and Extraction Occupations,calculate costs or savings for water- or energy-efficient appliances or systems.,1.0,1.0,0.02582222260477338,0.03171322162209035
calculate material requirements or yields according to formulas.,0.0024755377780094,51-8091.00,Chemical Plant and System Operators,10507.0,Calculate material requirements or yields according to formulas.,Supplemental,99.0,07/2015,Incumbent,51,Production Occupations,calculate material requirements or yields according to formulas.,1.0,1.0,0.01635407431635665,0.020085040360657436
"calculate test result values, using standard formulas.",0.0149835181300569,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",14328.0,"Calculate test result values, using standard formulas.",Supplemental,90.0,06/2007,Incumbent,51,Production Occupations,"calculate test result values, using standard formulas.",1.0,1.0,0.0989851866516324,0.1215673495513477
"calculate, prepare, and issue bills, invoices, account statements, and other financial statements according to established procedures.",0.0079477791820302,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",2491.0,"Calculate, prepare, and issue bills, invoices, account statements, and other financial statements according to established procedures.",Supplemental,117.0,06/2009,Incumbent,43,Office and Administrative Support Occupations,"calculate, prepare, and issue bills, invoices, account statements, and other financial statements according to established procedures.",1.0,1.0,0.052505185963039915,0.06448355063158458
calibrate data collection equipment.,0.0091204023400346,19-4099.03,Remote Sensing Technicians,16995.0,Calibrate data collection equipment.,Supplemental,68.0,07/2012,Incumbent,19,"Life, Physical, and Social Science Occupations",calibrate data collection equipment.,1.0,1.0,0.060251852744471666,0.07399751711821137
calibrate testing instruments.,0.0087295279540331,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",11647.0,Calibrate testing instruments.,Supplemental,68.0,07/2015,Incumbent,49,"Installation, Maintenance, and Repair Occupations",calibrate testing instruments.,1.0,1.0,0.057669630483994185,0.07082619495600215
"care for children or elderly persons by overseeing their activities, providing companionship, and assisting them with dressing, bathing, eating, and other needs.",0.0101627340360386,37-2012.00,Maids and Housekeeping Cleaners,9572.0,"Care for children or elderly persons by overseeing their activities, providing companionship, and assisting them with dressing, bathing, eating, and other needs.",Supplemental,98.0,07/2012,Incumbent,37,Building and Grounds Cleaning and Maintenance Occupations,"care for children or elderly persons by overseeing their activities, providing companionship, and assisting them with dressing, bathing, eating, and other needs.",1.0,1.0,0.06713777877241159,0.08245437621743588
change dressings.,0.0023452463160089,31-1011.00,Home Health Aides,4248.0,Change dressings.,Supplemental,120.0,07/2014,Incumbent,31,Healthcare Support Occupations,change dressings.,1.0,1.0,0.015493333562864161,0.019027932973254374
"change processes such as drying, grading, storing, or shipping to improve efficiency or profitability.",0.0035178694740133,11-9013.02,Farm and Ranch Managers,18802.0,"Change processes such as drying, grading, storing, or shipping to improve efficiency or profitability.",Supplemental,69.0,07/2014,Incumbent,11,Management Occupations,"change processes such as drying, grading, storing, or shipping to improve efficiency or profitability.",1.0,1.0,0.023240000344295908,0.02854189945988115
